iso,pays,annee,perte_biomasse_Mg,perte_surface_ha,cause
CAN,Canada,2018,378435.69816741114,6208.10613965095,Deforestation due aux produits de base
CAN,Canada,2017,508852.60244085104,7627.856721480728,Deforestation due aux produits de base
CAN,Canada,2015,258298.4232066002,4016.9460997099986,Deforestation due aux produits de base
CAN,Canada,2016,1052754.0221280975,11697.802597127038,Urbanisation
CAN,Canada,2008,791979.9936382627,5908.525561276409,Urbanisation
CAN,Canada,2017,646978.1482015477,5776.425096363142,Urbanisation
CAN,Canada,2005,903555.9389521014,6556.337106027304,Urbanisation
CAN,Canada,2012,610153.0979128196,5100.71035064319,Urbanisation
CAN,Canada,2018,668872.3994344027,5693.104193880848,Urbanisation
CAN,Canada,2019,621990.6030888259,5202.046903417724,Urbanisation
CAN,Canada,2001,538608.1322077153,4182.875743463383,Urbanisation
CAN,Canada,2006,914862.2955044557,7118.691782253674,Urbanisation
CAN,Canada,2004,1534795.3275879745,11272.700220645353,Urbanisation
CAN,Canada,2010,512871.17342998576,4242.145450999459,Urbanisation
CAN,Canada,2009,554732.5204121529,4727.380820725698,Urbanisation
CAN,Canada,2007,912165.5924482066,6485.1774233986125,Urbanisation
CAN,Canada,2002,692519.6067189241,4966.427819960708,Urbanisation
CAN,Canada,2011,354721.13363919285,3065.1868996930475,Urbanisation
CAN,Canada,2003,826290.1061110062,5867.973274170807,Urbanisation
CAN,Canada,2014,455993.34111396945,3783.7221956562053,Urbanisation
CAN,Canada,2013,385169.90359598154,3256.6122091362827,Urbanisation
CAN,Canada,2015,455732.6806305435,4004.066164671446,Urbanisation
CAN,Canada,2014,16402.658013990098,212.89556162060373,Agriculture
CAN,Canada,2009,14318.438308547613,170.97868590882925,Agriculture
CAN,Canada,2016,28030.399508743794,394.32295152475547,Agriculture
CAN,Canada,2002,21312.177473526714,194.00542737988027,Agriculture
CAN,Canada,2003,14487.39185561599,144.42786823296746,Agriculture
CAN,Canada,2005,24860.04857969865,233.24635967483528,Agriculture
CAN,Canada,2019,21272.290187705454,264.9067628839257,Agriculture
CAN,Canada,2012,28798.687202103047,267.47046205080494,Agriculture
CAN,Canada,2004,69290.27222606326,686.8652314449175,Agriculture
CAN,Canada,2006,28682.501420732275,247.532187757517,Agriculture
CAN,Canada,2017,36128.15419413331,460.43479555625606,Agriculture
CAN,Canada,2013,8431.25187588201,108.8412926351034,Agriculture
CAN,Canada,2018,28450.208837907816,366.2314847726789,Agriculture
CAN,Canada,2007,21205.71367463246,174.06696404072545,Agriculture
CAN,Canada,2010,10511.291380584498,103.2076438259583,Agriculture
CAN,Canada,2001,24656.12271311664,247.75194148604695,Agriculture
CAN,Canada,2008,14244.476701088186,132.5827794270766,Agriculture
CAN,Canada,2015,8328.564425381825,114.7715138386023,Agriculture
CAN,Canada,2011,20453.130153753667,184.72519548178713,Agriculture
USA,etats-Unis,2006,78667762.1903969,835123.5796812441,Feu de foret
USA,etats-Unis,2007,94311129.55943865,585257.2445051476,Feu de foret
USA,etats-Unis,2004,86548077.73047808,894880.3777363558,Feu de foret
USA,etats-Unis,2005,71167778.41829994,916552.8827211084,Feu de foret
USA,etats-Unis,2012,60390226.27638032,332625.41603273374,Feu de foret
USA,etats-Unis,2002,91294005.54028246,532694.5667344173,Feu de foret
USA,etats-Unis,2010,50111143.22661124,606177.7814537729,Feu de foret
USA,etats-Unis,2013,50369536.054074585,388189.7988813946,Feu de foret
USA,etats-Unis,2008,104438049.72155519,431269.5588433361,Feu de foret
USA,etats-Unis,2011,41385431.49556925,269277.13083542476,Feu de foret
USA,etats-Unis,2001,41389068.240327954,271005.57418802707,Feu de foret
USA,etats-Unis,2009,44382573.57768148,277677.84190532466,Feu de foret
USA,etats-Unis,2018,115375202.80905989,508416.54326514195,Feu de foret
USA,etats-Unis,2014,54950112.244041674,251640.6197672495,Feu de foret
USA,etats-Unis,2003,52130970.14400089,381561.346108395,Feu de foret
USA,etats-Unis,2015,75496866.11537765,903697.8608228101,Feu de foret
USA,etats-Unis,2017,92926485.55636221,512302.48305718065,Feu de foret
USA,etats-Unis,2016,84749440.44884208,549031.6460426798,Feu de foret
USA,etats-Unis,2019,83878777.1244776,633220.0820731914,Feu de foret
USA,etats-Unis,2005,250051730.68451512,1538743.3224968037,Foresterie
USA,etats-Unis,2004,269830559.89336836,1610717.0996708274,Foresterie
USA,etats-Unis,2012,220918134.6707014,1456358.491020501,Foresterie
USA,etats-Unis,2006,251445519.4252682,1533349.0576019024,Foresterie
USA,etats-Unis,2010,222638983.42105246,1401558.8261154038,Foresterie
USA,etats-Unis,2008,267005177.14090073,1594247.797489922,Foresterie
USA,etats-Unis,2002,226219358.69542202,1321620.9592502308,Foresterie
USA,etats-Unis,2007,259001567.60624585,1621060.1240894338,Foresterie
USA,etats-Unis,2017,243680520.7116621,1583546.5027683128,Foresterie
USA,etats-Unis,2001,237886702.12540695,1465694.4982993493,Foresterie
USA,etats-Unis,2009,196472766.66848144,1191926.3739544798,Foresterie
USA,etats-Unis,2018,226007577.05553377,1405791.0893178103,Foresterie
USA,etats-Unis,2011,196290084.381889,1247665.3741998542,Foresterie
USA,etats-Unis,2003,189920898.49661925,1109287.5226707845,Foresterie
USA,etats-Unis,2013,183850331.2620412,1207592.3231684158,Foresterie
USA,etats-Unis,2014,207323035.06389767,1322880.6142595052,Foresterie
USA,etats-Unis,2016,241311627.44708136,1530180.9709322983,Foresterie
USA,etats-Unis,2015,189971230.60062864,1238584.9039379968,Foresterie
USA,etats-Unis,2019,203875778.33965775,1308654.2293677155,Foresterie
USA,etats-Unis,2004,1879499.2947648533,16160.193965590666,Autres
USA,etats-Unis,2005,1516301.7291889766,13880.682718608074,Autres
USA,etats-Unis,2012,1725155.5648202668,16271.54500094451,Autres
USA,etats-Unis,2006,1240222.8419200713,12073.59007114901,Autres
USA,etats-Unis,2013,1602404.7694662255,18764.018620478866,Autres
USA,etats-Unis,2008,1447155.7717857703,12755.742083961148,Autres
USA,etats-Unis,2002,1364518.8557927555,12293.049324089789,Autres
USA,etats-Unis,2007,1417797.5632929166,13487.513460198292,Autres
USA,etats-Unis,2011,1154577.8696783148,10137.59835838587,Autres
USA,etats-Unis,2010,1210393.1319935312,11360.819139601263,Autres
USA,etats-Unis,2009,1072070.0585839876,9791.676615403518,Autres
USA,etats-Unis,2001,1491660.438040514,13413.44998765879,Autres
USA,etats-Unis,2014,1414593.3642208523,14584.229422223003,Autres
USA,etats-Unis,2003,818991.0754006008,7490.437649548428,Autres
USA,etats-Unis,2018,1310632.843503433,13159.508429523004,Autres
USA,etats-Unis,2017,1480846.8637964416,15159.046558860613,Autres
USA,etats-Unis,2019,1471958.636162791,13740.010991948553,Autres
USA,etats-Unis,2016,1164144.8593483919,11525.152008006218,Autres
USA,etats-Unis,2015,819020.9119891226,7865.059712368681,Autres
USA,etats-Unis,2004,24795878.47482208,188723.18366717207,Urbanisation
USA,etats-Unis,2005,24663449.56437143,188621.03019458268,Urbanisation
USA,etats-Unis,2008,19566806.54735116,151001.56034802712,Urbanisation
USA,etats-Unis,2001,21274670.43293767,160363.6243329755,Urbanisation
USA,etats-Unis,2006,25259002.553494293,195237.14907759224,Urbanisation
USA,etats-Unis,2012,16906638.477697313,134972.6270533211,Urbanisation
USA,etats-Unis,2007,22910753.049948152,180251.33952681712,Urbanisation
USA,etats-Unis,2011,15275948.232111646,117388.08585873237,Urbanisation
USA,etats-Unis,2010,16659018.56786843,127523.72956165414,Urbanisation
USA,etats-Unis,2002,19232434.200718164,145435.94816973482,Urbanisation
USA,etats-Unis,2017,20872891.59467187,177069.39971169527,Urbanisation
USA,etats-Unis,2019,15800656.402135259,135183.32186300436,Urbanisation
USA,etats-Unis,2003,17671333.871036004,131576.15749052176,Urbanisation
USA,etats-Unis,2009,13569770.777849229,106327.20846074968,Urbanisation
USA,etats-Unis,2014,15384249.8782628,126077.57547671768,Urbanisation
USA,etats-Unis,2018,17504428.55840073,144021.17058270428,Urbanisation
USA,etats-Unis,2016,18026730.971665286,151873.33297374487,Urbanisation
USA,etats-Unis,2013,12853123.291174423,105320.66824362775,Urbanisation
USA,etats-Unis,2015,15110057.089217233,123318.86826566969,Urbanisation
USA,etats-Unis,2005,3221129.719667852,28884.94667050713,Deforestation due aux produits de base
USA,etats-Unis,2001,3000777.938392887,28218.466761668227,Deforestation due aux produits de base
USA,etats-Unis,2006,2553025.4946038034,25508.64929271337,Deforestation due aux produits de base
USA,etats-Unis,2004,3399003.143081991,29933.48537845957,Deforestation due aux produits de base
USA,etats-Unis,2017,1746782.5784799855,18203.840304154997,Deforestation due aux produits de base
USA,etats-Unis,2010,1773872.5149398926,17663.578025842395,Deforestation due aux produits de base
USA,etats-Unis,2013,1410819.2597643759,14902.303251894145,Deforestation due aux produits de base
USA,etats-Unis,2011,1488180.9363090475,15486.831260892626,Deforestation due aux produits de base
USA,etats-Unis,2008,1955079.8932642671,19386.49243862155,Deforestation due aux produits de base
USA,etats-Unis,2012,1799365.0874421657,20341.62090318215,Deforestation due aux produits de base
USA,etats-Unis,2007,3029589.5619928744,29926.72064273552,Deforestation due aux produits de base
USA,etats-Unis,2009,1537121.516903408,18197.525180761124,Deforestation due aux produits de base
USA,etats-Unis,2002,2657522.3344784095,22469.103561396943,Deforestation due aux produits de base
USA,etats-Unis,2016,1530910.4978731866,16579.384352483874,Deforestation due aux produits de base
USA,etats-Unis,2003,1634298.3671645806,16199.62091135289,Deforestation due aux produits de base
USA,etats-Unis,2018,1755768.5926734426,17376.997761229555,Deforestation due aux produits de base
USA,etats-Unis,2014,1808076.3693866706,18372.03932774595,Deforestation due aux produits de base
USA,etats-Unis,2015,1320467.8852595673,13539.06612114685,Deforestation due aux produits de base
USA,etats-Unis,2019,1557667.1623155437,15247.484594322988,Deforestation due aux produits de base
USA,etats-Unis,2004,560911.5479751274,5842.947760242892,Agriculture
USA,etats-Unis,2012,263920.50630386616,3524.6492547120765,Agriculture
USA,etats-Unis,2008,298662.6004722215,5062.344124455469,Agriculture
USA,etats-Unis,2001,407822.19323070766,4623.13044229175,Agriculture
USA,etats-Unis,2002,363687.20757362724,3922.063995935425,Agriculture
USA,etats-Unis,2010,238216.44636646655,3377.454017051392,Agriculture
USA,etats-Unis,2006,353389.15761155845,4563.528669070193,Agriculture
USA,etats-Unis,2005,403225.7666983286,4861.346154689183,Agriculture
USA,etats-Unis,2009,246894.65458581474,5060.3370653027005,Agriculture
USA,etats-Unis,2014,165391.00434077665,2971.728896822862,Agriculture
USA,etats-Unis,2007,375456.29029661336,5145.037456489059,Agriculture
USA,etats-Unis,2011,204590.07968574128,3737.2838869463567,Agriculture
USA,etats-Unis,2013,117209.09008672278,1676.3859141161286,Agriculture
USA,etats-Unis,2003,255028.83397912886,3268.8246721239793,Agriculture
USA,etats-Unis,2016,243397.44333358642,4876.263398494718,Agriculture
USA,etats-Unis,2015,170263.54257958705,2643.369063198923,Agriculture
USA,etats-Unis,2017,284193.92849530233,5076.758029731696,Agriculture
USA,etats-Unis,2018,254090.001338711,3594.1630866862,Agriculture
USA,etats-Unis,2019,217066.49817056675,3873.1537385480624,Agriculture
CHN,Chine,2012,1723035.9497405153,14237.10643244321,Autres
CHN,Chine,2008,1536949.2068360453,12747.184683697928,Autres
CHN,Chine,2011,1186696.6562372562,9967.638479202944,Autres
CHN,Chine,2006,1422505.3327263608,11709.697260164106,Autres
CHN,Chine,2001,1570452.8348854482,12659.32872351932,Autres
CHN,Chine,2007,1513856.262812775,12576.981179467653,Autres
CHN,Chine,2009,1381313.8680364583,10992.418388282116,Autres
CHN,Chine,2002,1504077.820735572,12229.732918769821,Autres
CHN,Chine,2004,1450341.912310088,12069.926880952517,Autres
CHN,Chine,2010,1404802.2645569511,12071.119442859164,Autres
CHN,Chine,2005,1129502.226993521,9138.111444777438,Autres
CHN,Chine,2003,848751.8046545971,6752.656470303779,Autres
CHN,Chine,2013,761423.7348581124,7385.226895937201,Autres
CHN,Chine,2017,810579.0122346235,7743.488225677562,Autres
CHN,Chine,2014,559235.0364020534,5300.851339420418,Autres
CHN,Chine,2019,1031745.8929322499,10094.447039292689,Autres
CHN,Chine,2016,797846.4143259105,7339.67907728422,Autres
CHN,Chine,2018,646813.1598169372,6385.572597065569,Autres
CHN,Chine,2015,306269.69535997626,2922.375953921819,Autres
CHN,Chine,2006,86914048.23647097,453765.09942904307,Foresterie
CHN,Chine,2012,102358947.17662755,548279.5401744468,Foresterie
CHN,Chine,2008,129085213.38286407,659291.644992874,Foresterie
CHN,Chine,2009,102287717.34238183,535005.2021052346,Foresterie
CHN,Chine,2010,104044201.06224552,555761.7158295934,Foresterie
CHN,Chine,2004,74627691.99223128,402310.0653938396,Foresterie
CHN,Chine,2011,104657302.13007705,551454.1224854375,Foresterie
CHN,Chine,2007,115002405.68531607,585624.7328422749,Foresterie
CHN,Chine,2001,34673581.461741105,177824.59351503808,Foresterie
CHN,Chine,2002,38324408.41859606,201120.3981342601,Foresterie
CHN,Chine,2005,62657802.220258266,327622.2772258427,Foresterie
CHN,Chine,2017,99923560.61687501,607106.4446561857,Foresterie
CHN,Chine,2003,35777212.69414011,200733.96459299128,Foresterie
CHN,Chine,2014,86783406.15895866,502200.7668791502,Foresterie
CHN,Chine,2016,115560914.24379788,681590.2698011177,Foresterie
CHN,Chine,2013,72296235.23891617,412953.9513775053,Foresterie
CHN,Chine,2019,73008232.41135569,454967.32943145663,Foresterie
CHN,Chine,2018,88192151.30415908,536412.5462100528,Foresterie
CHN,Chine,2015,81419968.10776804,471077.0685592043,Foresterie
CHN,Chine,2012,2100206.741784735,13694.419861473565,Agriculture
CHN,Chine,2006,1755833.276257613,10562.53958280729,Agriculture
CHN,Chine,2007,1938039.0131658146,11737.885723822572,Agriculture
CHN,Chine,2009,2407457.9643011615,14731.036688352038,Agriculture
CHN,Chine,2001,979421.5957920487,6120.808281355799,Agriculture
CHN,Chine,2004,1245647.6677231626,7582.055222789612,Agriculture
CHN,Chine,2008,2683546.437605367,16482.1194645605,Agriculture
CHN,Chine,2010,1870032.0186070113,11390.947403049518,Agriculture
CHN,Chine,2002,1104016.1127015841,7181.027549384622,Agriculture
CHN,Chine,2011,1543520.4805472784,9674.596247668678,Agriculture
CHN,Chine,2005,1056131.9268930673,6552.233732843539,Agriculture
CHN,Chine,2013,1092948.9374401178,6927.542429440268,Agriculture
CHN,Chine,2015,942499.0365357368,5841.873604423245,Agriculture
CHN,Chine,2014,1174009.135306295,7465.95083525478,Agriculture
CHN,Chine,2003,658550.6874026537,3792.1229321499595,Agriculture
CHN,Chine,2017,1358523.322532394,8636.483302573448,Agriculture
CHN,Chine,2016,2145608.5847458607,13589.181344667697,Agriculture
CHN,Chine,2019,2081446.1550496623,15093.6491282752,Agriculture
CHN,Chine,2018,971637.9971571612,6468.015503750358,Agriculture
CHN,Chine,2012,2152212.684917739,11957.913137289343,Deforestation due aux produits de base
CHN,Chine,2009,1970822.480222091,10786.569485308899,Deforestation due aux produits de base
CHN,Chine,2006,1398762.7363155377,7757.852726947012,Deforestation due aux produits de base
CHN,Chine,2004,986281.7899064877,5777.25408425826,Deforestation due aux produits de base
CHN,Chine,2007,1556982.9507624435,8278.892130243701,Deforestation due aux produits de base
CHN,Chine,2005,1019117.6009333689,5610.333756841296,Deforestation due aux produits de base
CHN,Chine,2008,2632782.2350020944,13756.440348931006,Deforestation due aux produits de base
CHN,Chine,2010,1804140.0237322066,10565.776580816902,Deforestation due aux produits de base
CHN,Chine,2017,1591117.507078829,9902.319890128634,Deforestation due aux produits de base
CHN,Chine,2002,563121.8056220283,3370.163434152566,Deforestation due aux produits de base
CHN,Chine,2019,1171861.9048232422,7545.444739329938,Deforestation due aux produits de base
CHN,Chine,2011,1635464.1594193904,9082.887478195304,Deforestation due aux produits de base
CHN,Chine,2013,1373117.040782524,7875.468235352284,Deforestation due aux produits de base
CHN,Chine,2015,1182505.2408493138,6782.692453445741,Deforestation due aux produits de base
CHN,Chine,2016,1674257.4431056292,9999.60783061817,Deforestation due aux produits de base
CHN,Chine,2003,492213.41162539634,2785.5030312455783,Deforestation due aux produits de base
CHN,Chine,2014,1410432.9314526818,8167.4529528285375,Deforestation due aux produits de base
CHN,Chine,2018,1092385.4889964755,6956.183935314135,Deforestation due aux produits de base
CHN,Chine,2001,537112.3462856467,3198.593721813527,Deforestation due aux produits de base
CHN,Chine,2004,6240325.862071779,71640.12518001841,Feu de foret
CHN,Chine,2005,2997645.16014897,32995.89586285087,Feu de foret
CHN,Chine,2008,3009458.3068352314,32448.34460665589,Feu de foret
CHN,Chine,2009,2238210.198842346,24531.256827271616,Feu de foret
CHN,Chine,2011,1476088.3057176096,15698.30354629458,Feu de foret
CHN,Chine,2006,7473596.0261973515,89155.22023507736,Feu de foret
CHN,Chine,2012,1230125.7435418903,13838.286903468768,Feu de foret
CHN,Chine,2007,2939315.3486068887,32304.374838822343,Feu de foret
CHN,Chine,2001,2464445.8008501893,29513.862377021283,Feu de foret
CHN,Chine,2002,1886980.855540703,24243.81364235829,Feu de foret
CHN,Chine,2003,4451197.52799456,46794.00134619595,Feu de foret
CHN,Chine,2010,2904188.401445827,34563.07110479922,Feu de foret
CHN,Chine,2013,329513.3822092128,3652.0095800700014,Feu de foret
CHN,Chine,2014,452679.2122154571,5548.85142799155,Feu de foret
CHN,Chine,2019,568846.4932318714,5952.1507457801745,Feu de foret
CHN,Chine,2017,578034.4124327684,5852.481074354432,Feu de foret
CHN,Chine,2018,625968.9605070376,9112.690037158734,Feu de foret
CHN,Chine,2016,228627.25648927467,2069.085863420667,Feu de foret
CHN,Chine,2015,94288.261323382,1240.2796612966806,Feu de foret
CHN,Chine,2008,514393.29429212434,3305.5577923353585,Urbanisation
CHN,Chine,2010,510444.9707842172,3473.2498788124867,Urbanisation
CHN,Chine,2004,346641.59965106554,2164.3693109062533,Urbanisation
CHN,Chine,2011,417731.57833589916,2709.0731229070907,Urbanisation
CHN,Chine,2007,379921.6268740635,2455.8454866648226,Urbanisation
CHN,Chine,2009,575498.1094502577,3556.743431791287,Urbanisation
CHN,Chine,2012,455771.6066917265,2997.152236473191,Urbanisation
CHN,Chine,2005,274368.0195346375,1671.4934002689633,Urbanisation
CHN,Chine,2006,354340.18793178856,2282.477804170861,Urbanisation
CHN,Chine,2016,580003.4990405645,4101.281236507875,Urbanisation
CHN,Chine,2017,690553.5661215794,4998.122439281957,Urbanisation
CHN,Chine,2018,552148.0401246047,4117.965297282326,Urbanisation
CHN,Chine,2014,412039.00978205045,2959.426310883534,Urbanisation
CHN,Chine,2015,370943.5766346941,2580.2922989821463,Urbanisation
CHN,Chine,2001,162325.40867944105,971.9286600544257,Urbanisation
CHN,Chine,2002,156972.7263611577,1005.8244015328451,Urbanisation
CHN,Chine,2003,136377.2147255873,903.2468501504429,Urbanisation
CHN,Chine,2013,356017.34372711624,2531.6731953622684,Urbanisation
CHN,Chine,2019,426410.50533793075,3319.414314462502,Urbanisation
MYS,Malaisie,2012,142854072.1206812,590279.2624174602,Deforestation due aux produits de base
MYS,Malaisie,2014,141960714.9454985,600705.9747299269,Deforestation due aux produits de base
MYS,Malaisie,2009,139167347.35874373,594117.4484627463,Deforestation due aux produits de base
MYS,Malaisie,2010,96587705.46916132,408693.56543292047,Deforestation due aux produits de base
MYS,Malaisie,2011,107972459.46853474,444138.504997161,Deforestation due aux produits de base
MYS,Malaisie,2016,120029063.77772039,519177.99780818727,Deforestation due aux produits de base
MYS,Malaisie,2008,84903520.87038523,346507.836100932,Deforestation due aux produits de base
MYS,Malaisie,2015,98447663.97659129,418689.46235907136,Deforestation due aux produits de base
MYS,Malaisie,2013,72938191.82020746,317719.0473572824,Deforestation due aux produits de base
MYS,Malaisie,2005,83139046.34685513,355975.45721543836,Deforestation due aux produits de base
MYS,Malaisie,2007,90382687.2653597,381278.85013085196,Deforestation due aux produits de base
MYS,Malaisie,2017,104094928.67402011,445859.8974167849,Deforestation due aux produits de base
MYS,Malaisie,2004,79782885.82167202,331503.5530647183,Deforestation due aux produits de base
MYS,Malaisie,2006,76097743.19088818,315089.0645489183,Deforestation due aux produits de base
MYS,Malaisie,2018,93417750.58132923,399602.70679832966,Deforestation due aux produits de base
MYS,Malaisie,2002,66951869.637040734,293744.86024472554,Deforestation due aux produits de base
MYS,Malaisie,2001,70998599.91443577,312642.6420334886,Deforestation due aux produits de base
MYS,Malaisie,2019,82554534.22194503,362413.97662935435,Deforestation due aux produits de base
MYS,Malaisie,2003,40492270.96039437,170206.04738827038,Deforestation due aux produits de base
MYS,Malaisie,2012,9172140.24729758,30936.489140664075,Foresterie
MYS,Malaisie,2014,10385910.316222293,37077.2770073209,Foresterie
MYS,Malaisie,2016,10762306.719024712,38592.70610722485,Foresterie
MYS,Malaisie,2009,6556051.292216968,24362.777168680826,Foresterie
MYS,Malaisie,2011,4476239.386729397,16407.117094775866,Foresterie
MYS,Malaisie,2015,7964469.315870478,28511.38847010413,Foresterie
MYS,Malaisie,2007,5884568.654601719,20816.4018090771,Foresterie
MYS,Malaisie,2010,4722970.753870483,18362.487498226383,Foresterie
MYS,Malaisie,2008,5155160.054491031,18711.81222471811,Foresterie
MYS,Malaisie,2005,4387559.809634037,16093.96001573246,Foresterie
MYS,Malaisie,2004,4509222.445477067,16724.842938252994,Foresterie
MYS,Malaisie,2017,8351271.144978155,29856.855201579834,Foresterie
MYS,Malaisie,2013,3491756.624757217,12909.956016630236,Foresterie
MYS,Malaisie,2018,9330527.51901813,32137.03812408876,Foresterie
MYS,Malaisie,2002,4154775.082196052,15064.783887551488,Foresterie
MYS,Malaisie,2019,7484859.504126939,26709.089236171167,Foresterie
MYS,Malaisie,2006,4512570.451709149,16204.741986886289,Foresterie
MYS,Malaisie,2001,4475651.151341751,16161.099039920437,Foresterie
MYS,Malaisie,2003,3189122.259180973,11043.163482353262,Foresterie
MYS,Malaisie,2012,126178.49639750179,440.9946599863529,Autres
MYS,Malaisie,2016,89873.63151048403,382.8805340116153,Autres
MYS,Malaisie,2010,77726.53092163043,325.9848413702271,Autres
MYS,Malaisie,2014,114872.64091585578,439.79252865139256,Autres
MYS,Malaisie,2017,95991.81907829858,353.16523715702317,Autres
MYS,Malaisie,2002,65376.89883241886,263.2284972370783,Autres
MYS,Malaisie,2005,50414.06930292158,208.5780500217254,Autres
MYS,Malaisie,2015,156284.3557543166,546.7592357247954,Autres
MYS,Malaisie,2009,50291.707049326695,209.21621007702734,Autres
MYS,Malaisie,2001,63199.93465118474,244.66917246429924,Autres
MYS,Malaisie,2007,39297.007846458095,154.81746151210146,Autres
MYS,Malaisie,2011,56275.48468968236,215.6418626057438,Autres
MYS,Malaisie,2008,45056.27487780148,185.48567210821682,Autres
MYS,Malaisie,2013,43420.20329007286,152.9444485813714,Autres
MYS,Malaisie,2004,52480.94569384807,204.48750891604362,Autres
MYS,Malaisie,2006,31128.20773981633,130.92400880549533,Autres
MYS,Malaisie,2003,40136.61795348792,140.71222034616608,Autres
MYS,Malaisie,2018,62877.27762084934,241.86637622379953,Autres
MYS,Malaisie,2019,58481.30995620918,269.3732278862626,Autres
MYS,Malaisie,2014,1903835.188642234,6045.867469343811,Agriculture
MYS,Malaisie,2015,1831590.866182574,5748.181653460653,Agriculture
MYS,Malaisie,2012,1688130.3814479166,5224.178703955646,Agriculture
MYS,Malaisie,2016,1794479.5392842847,5627.633299885923,Agriculture
MYS,Malaisie,2013,642096.2628157096,2145.78394859841,Agriculture
MYS,Malaisie,2009,802188.4617010569,2719.130112640657,Agriculture
MYS,Malaisie,2002,672309.1416428976,2163.5995399998105,Agriculture
MYS,Malaisie,2018,1602696.0184731772,5059.176338080377,Agriculture
MYS,Malaisie,2003,659299.034901206,2064.4664910795427,Agriculture
MYS,Malaisie,2007,520569.3710723475,1645.3054240122792,Agriculture
MYS,Malaisie,2010,651140.9895126402,2076.7011394015803,Agriculture
MYS,Malaisie,2001,648361.2083534944,2057.725564413452,Agriculture
MYS,Malaisie,2011,525087.7478677644,1662.7246340968222,Agriculture
MYS,Malaisie,2017,1845406.7074192173,5792.916321969208,Agriculture
MYS,Malaisie,2004,414296.6038895609,1341.5463133680898,Agriculture
MYS,Malaisie,2008,645281.6489173238,2014.9302998535068,Agriculture
MYS,Malaisie,2006,376255.88480330235,1169.3068704317172,Agriculture
MYS,Malaisie,2005,519278.81294031895,1619.3346917460115,Agriculture
MYS,Malaisie,2019,1578953.8657900535,5008.979482144587,Agriculture
MYS,Malaisie,2016,265945.43289520184,1467.9640237689578,Urbanisation
MYS,Malaisie,2015,149314.03092642713,849.2423514522748,Urbanisation
MYS,Malaisie,2014,265782.753037025,1510.2051016370592,Urbanisation
MYS,Malaisie,2017,282432.4918349256,1553.274436083264,Urbanisation
MYS,Malaisie,2005,290274.3569860719,1522.5330177226565,Urbanisation
MYS,Malaisie,2009,248496.29059338628,1371.8001881244636,Urbanisation
MYS,Malaisie,2018,176133.92166699114,943.730385204943,Urbanisation
MYS,Malaisie,2010,211717.04653075125,1148.7400969913494,Urbanisation
MYS,Malaisie,2012,231946.24081598604,1290.1193639888638,Urbanisation
MYS,Malaisie,2019,183032.7480205127,965.7996336620206,Urbanisation
MYS,Malaisie,2004,389718.4499168,2027.1106604029908,Urbanisation
MYS,Malaisie,2011,123135.11110170849,654.3834402456495,Urbanisation
MYS,Malaisie,2006,247185.31606546394,1307.3575241992266,Urbanisation
MYS,Malaisie,2007,236008.4497178709,1263.1376986723667,Urbanisation
MYS,Malaisie,2008,104670.47411970285,552.2625548199089,Urbanisation
MYS,Malaisie,2001,273522.10101172654,1391.2887242107297,Urbanisation
MYS,Malaisie,2013,51923.44628675016,293.42200372997013,Urbanisation
MYS,Malaisie,2003,86743.42303268668,456.82691365134565,Urbanisation
MYS,Malaisie,2002,256309.0177985183,1317.3151632528457,Urbanisation
AUS,Australie,2012,10756910.322557623,83896.32582821275,Foresterie
AUS,Australie,2004,12329771.50772949,88689.04634094135,Foresterie
AUS,Australie,2008,12662747.915791493,97379.1408286473,Foresterie
AUS,Australie,2009,21938329.52433542,153159.19226558873,Foresterie
AUS,Australie,2003,19391749.029078886,137095.17610021264,Foresterie
AUS,Australie,2005,12065081.568833454,95059.63236617176,Foresterie
AUS,Australie,2019,94138392.73828274,666788.7741212143,Foresterie
AUS,Australie,2007,20315909.91927058,167698.13512760887,Foresterie
AUS,Australie,2014,18433650.523532182,143250.10701892962,Foresterie
AUS,Australie,2011,9872487.769897183,75266.84339536069,Foresterie
AUS,Australie,2010,10464915.697829876,75540.14156336922,Foresterie
AUS,Australie,2006,13754096.168867156,108497.00731264902,Foresterie
AUS,Australie,2013,17879054.09513738,135698.77078011245,Foresterie
AUS,Australie,2015,17984518.28151452,156635.96056232334,Foresterie
AUS,Australie,2001,8812703.187008074,67704.54568249981,Foresterie
AUS,Australie,2002,9880874.577524815,73813.42521912574,Foresterie
AUS,Australie,2016,32488644.57057908,271839.21587046987,Foresterie
AUS,Australie,2018,16403487.43640289,134945.19803805492,Foresterie
AUS,Australie,2017,19918578.47666526,155654.40011239232,Foresterie
AUS,Australie,2012,286151.9135694362,2658.562263583731,Autres
AUS,Australie,2014,543745.6384877071,4716.08516670362,Autres
AUS,Australie,2013,350004.3449980121,3215.922152667943,Autres
AUS,Australie,2010,341116.6622904547,3255.6407433782347,Autres
AUS,Australie,2005,311007.57754992245,3085.4407684443977,Autres
AUS,Australie,2009,293929.76832951524,2848.435266429953,Autres
AUS,Australie,2004,282107.6635821005,2749.4261933436505,Autres
AUS,Australie,2008,269545.6408182414,2633.8390298068452,Autres
AUS,Australie,2007,432707.9684619755,4263.7652224038975,Autres
AUS,Australie,2002,220020.95231034924,2232.7920809729867,Autres
AUS,Australie,2006,300788.9979720665,2816.9623774934075,Autres
